"x","lx","cohort"
0,1e+05,1949
1,96200.0358246152,1949
2,95925.3715918864,1949
3,95743.6533670107,1949
4,95620.8459108115,1949
5,95559.4433277493,1949
6,95490.6760056379,1949
7,95456.2411529897,1949
8,95397.1054943501,1949
9,95374.8598163232,1949
10,95330.3731878417,1949
11,95285.90193952,1949
12,95258.8454347554,1949
13,95217.063278152,1949
14,95172.8389752918,1949
15,95121.286116864,1949
16,95077.0956370536,1949
17,95013.4944529635,1949
18,94923.0140812266,1949
19,94815.6087190048,1949
20,94713.1873843578,1949
21,94604.0022519637,1949
22,94503.5736888806,1949
23,94421.8391686301,1949
24,94338.0944520401,1949
25,94259.76161344,1949
26,94161.9043900905,1949
27,94048.5468727545,1949
28,93964.0360975705,1949
29,93867.4970598548,1949
30,93751.7070526388,1949
31,93628.7371889702,1949
32,93474.3219087325,1949
33,93338.8901048025,1949
34,93232.3944351544,1949
35,93060.5193295822,1949
36,92920.1210205351,1949
37,92787.1658028286,1949
38,92608.5841583125,1949
39,92449.2056695365,1949
40,92224.5053918152,1949
41,91978.1251440576,1949
42,91707.9785682219,1949
43,91450.0591708382,1949
44,91182.6415923177,1949
45,90855.2161543367,1949
46,90535.117653061,1949
47,90165.7300125072,1949
48,89772.8208421596,1949
49,89363.5131557367,1949
50,88966.190414626,1949
51,88521.2117071367,1949
52,88052.1130225816,1949
53,87535.1076258645,1949
54,86950.87517709,1949
55,86344.978233683,1949
56,85760.5791889223,1949
57,85082.6039476407,1949
58,84342.646622393,1949
59,83528.8180186029,1949
60,82744.3899068049,1949
61,81855.0140062329,1949
62,80976.6843152083,1949
63,80060.1750963458,1949
64,79005.106540715,1949
65,77926.837395656,1949
66,76764.450285907,1949
67,75595.3529470284,1949
68,74334.684261574,1949
69,72960.7445373895,1949
70,71500.5782008107,1949
71,70096.5365642794,1949
72,68537.9182424343,1949
0,1e+05,1950
1,96624.1295690136,1950
2,96373.0910144272,1950
3,96198.2128521997,1950
4,96077.6120059978,1950
5,96001.2792267033,1950
6,95944.5791732394,1950
7,95912.4505888498,1950
8,95870.2834967978,1950
9,95825.6302342714,1950
10,95790.9055551637,1950
11,95749.1561123034,1950
12,95712.3394358747,1950
13,95690.2573180309,1950
14,95633.8630531312,1950
15,95592.2012921898,1950
16,95545.4230983066,1950
17,95476.5520686497,1950
18,95390.4627070423,1950
19,95262.6173997405,1950
20,95130.4338860834,1950
21,95002.0711547341,1950
22,94900.085920927,1950
23,94779.0097639042,1950
24,94663.7649713141,1950
25,94557.9923236834,1950
26,94439.1752115387,1950
27,94325.0856794828,1950
28,94242.5850297124,1950
29,94148.011323375,1950
30,94009.8874146626,1950
31,93874.0314239662,1950
32,93732.9492092831,1950
33,93577.1216553925,1950
34,93431.0610243963,1950
35,93265.6939474786,1950
36,93085.9063060579,1950
37,92894.2813995464,1950
38,92700.3102811874,1950
39,92467.1109987715,1950
40,92265.5921921794,1950
41,92042.3734576824,1950
42,91812.2440860791,1950
43,91560.3138752062,1950
44,91253.5198798174,1950
45,90966.5473046752,1950
46,90661.3885275409,1950
47,90332.4236160819,1950
48,89974.9340717717,1950
49,89595.7443860102,1950
50,89170.9432474105,1950
51,88710.5612345523,1950
52,88249.955375586,1950
53,87767.4456368086,1950
54,87208.0321671184,1950
55,86631.8571503632,1950
56,85954.9417675786,1950
57,85182.0719202359,1950
58,84548.2891440327,1950
59,83787.8598745731,1950
60,82955.9351369211,1950
61,82164.6709019793,1950
62,81293.9613217609,1950
63,80363.1481968843,1950
64,79384.7024253581,1950
65,78255.4776025205,1950
66,77196.8037101684,1950
67,76055.9584818824,1950
68,74877.6755786086,1950
69,73490.7264502054,1950
70,72018.3213129545,1950
71,70495.6756422676,1950
0,1e+05,1951
1,96804.6760800374,1951
2,96579.5974900794,1951
3,96458.265781821,1951
4,96369.7627331304,1951
5,96298.8777101149,1951
6,96243.0133542846,1951
7,96202.2477041513,1951
8,96156.382740265,1951
9,96115.6131378697,1951
10,96064.1367053516,1951
11,96035.844549975,1951
12,95997.3073973343,1951
13,95958.7788339809,1951
14,95925.4240002043,1951
15,95869.2793411734,1951
16,95810.6648495503,1951
17,95736.7669540352,1951
18,95680.7178035158,1951
19,95566.4852173983,1951
20,95439.134905094,1951
21,95336.7514062811,1951
22,95247.0556058821,1951
23,95148.3073147135,1951
24,95029.5240133987,1951
25,94919.7376681733,1951
26,94789.8367872093,1951
27,94690.0687065464,1951
28,94577.9360976614,1951
29,94455.8898801028,1951
30,94316.2541040454,1951
31,94191.36670142,1951
32,94051.3135457195,1951
33,93893.6772118405,1951
34,93736.0870736699,1951
35,93606.2271394887,1951
36,93449.1292060859,1951
37,93287.0845122141,1951
38,93074.8501963423,1951
39,92887.2889480448,1951
40,92684.9319633278,1951
41,92470.4445132606,1951
42,92183.9953581594,1951
43,91905.5151820932,1951
44,91642.4039387188,1951
45,91367.7501022183,1951
46,91105.6404602848,1951
47,90786.8359794127,1951
48,90401.108603447,1951
49,89988.2780101956,1951
50,89585.5415455777,1951
51,89059.574162208,1951
52,88568.4883605704,1951
53,88005.9208277766,1951
54,87430.8990215108,1951
55,86811.394276308,1951
56,86253.6943944619,1951
57,85545.8977540683,1951
58,84873.432556548,1951
59,84077.7649154652,1951
60,83267.0418223238,1951
61,82532.8747032113,1951
62,81635.7439892487,1951
63,80697.400039378,1951
64,79744.6981774077,1951
65,78670.177708887,1951
66,77578.232724879,1951
67,76449.6439797976,1951
68,75220.3569531369,1951
69,73843.7416047844,1951
70,72466.9290037659,1951
0,1e+05,1952
1,96767.4281234636,1952
2,96563.2406518313,1952
3,96449.8154562785,1952
4,96379.138631003,1952
5,96318.4153155472,1952
6,96257.4367992867,1952
7,96209.1510515623,1952
8,96158.3575048884,1952
9,96125.4820403697,1952
10,96090.1273064611,1952
11,96064.9021993209,1952
12,96044.7251070398,1952
13,96009.4316003213,1952
14,95966.571080539,1952
15,95913.6947738689,1952
16,95878.4956026388,1952
17,95800.4668040918,1952
18,95705.1409675192,1952
19,95575.4634484581,1952
20,95468.4031932764,1952
21,95341.9284229561,1952
22,95221.1163048203,1952
23,95094.9090758093,1952
24,94975.4688840168,1952
25,94888.3662551215,1952
26,94803.8276573049,1952
27,94682.270215708,1952
28,94558.4526443973,1952
29,94429.5620365696,1952
30,94292.9928884875,1952
31,94124.0714015793,1952
32,93977.487662559,1952
33,93835.9127227606,1952
34,93692.1128402319,1952
35,93501.7339448936,1952
36,93313.7661664122,1952
37,93157.8788207809,1952
38,92952.2619583003,1952
39,92751.7883733605,1952
40,92519.4112052281,1952
41,92284.7104432861,1952
42,91951.5796424921,1952
43,91648.6939336263,1952
44,91334.7724094675,1952
45,91048.135954944,1952
46,90730.2077202922,1952
47,90412.4137163164,1952
48,90038.2946268945,1952
49,89602.8772790782,1952
50,89255.459781699,1952
51,88776.0569448413,1952
52,88265.1158987575,1952
53,87717.1316155271,1952
54,87164.0851498342,1952
55,86589.0155253599,1952
56,85990.1305693575,1952
57,85318.8765348529,1952
58,84674.5515062734,1952
59,83952.095542356,1952
60,83166.1390452029,1952
61,82340.6628882026,1952
62,81458.827819878,1952
63,80539.069626231,1952
64,79590.7077439808,1952
65,78576.5899261929,1952
66,77550.42220918,1952
67,76343.6886147066,1952
68,75044.6203459169,1952
69,73764.0658193371,1952
0,1e+05,1953
1,96816.2209316334,1953
2,96591.5036586825,1953
3,96477.6799203149,1953
4,96405.7667442916,1953
5,96343.5950361693,1953
6,96283.851085976,1953
7,96216.6785826721,1953
8,96146.8074084874,1953
9,96104.4426779248,1953
10,96057.107792828,1953
11,96014.7716239999,1953
12,95977.4348808546,1953
13,95937.5797391495,1953
14,95905.2270971712,1953
15,95852.9774352951,1953
16,95800.8176063687,1953
17,95748.6901997568,1953
18,95679.9304868246,1953
19,95532.7746563588,1953
20,95400.8253561444,1953
21,95296.4440324389,1953
22,95159.9695486339,1953
23,95064.4473374635,1953
24,94949.5776876956,1953
25,94835.0353647396,1953
26,94725.4656478978,1953
27,94611.1760227674,1953
28,94499.1318862505,1953
29,94360.000962378,1953
30,94225.7158711765,1953
31,94069.4895739034,1953
32,93932.8893895415,1953
33,93801.5032046505,1953
34,93585.5199897077,1953
35,93408.5570061702,1953
36,93236.1708067402,1953
37,93068.4819516633,1953
38,92874.2618071891,1953
39,92675.364807628,1953
40,92457.5083311504,1953
41,92167.2914713684,1953
42,91884.6044776551,1953
43,91584.1166227657,1953
44,91269.6570350134,1953
45,90936.3601791569,1953
46,90639.2119285541,1953
47,90275.0070634046,1953
48,89953.6941983644,1953
49,89562.8506563047,1953
50,89143.253457273,1953
51,88687.3539692752,1953
52,88212.5036771898,1953
53,87677.8516812272,1953
54,87118.9566735058,1953
55,86454.9747040396,1953
56,85782.1443310957,1953
57,85104.3687513158,1953
58,84376.1203807313,1953
59,83698.3462949262,1953
60,82954.1302364376,1953
61,82104.1559026504,1953
62,81220.6668131368,1953
63,80354.565263263,1953
64,79427.1776374782,1953
65,78457.3473687739,1953
66,77409.2864019014,1953
67,76220.3515400865,1953
68,74991.2253741208,1953
0,1e+05,1954
1,97024.1156466104,1954
2,96838.0291230407,1954
3,96707.5258426527,1954
4,96604.7385883086,1954
5,96535.3433806671,1954
6,96473.7166703625,1954
7,96412.1074732598,1954
8,96376.2183685525,1954
9,96301.9460758696,1954
10,96260.9877448671,1954
11,96220.0460938656,1954
12,96189.3686623117,1954
13,96156.1709438731,1954
14,96112.7904787493,1954
15,96066.8464260588,1954
16,96013.4168454241,1954
17,95916.781256075,1954
18,95792.4241764205,1954
19,95673.6453279621,1954
20,95548.2312535699,1954
21,95425.0981559096,1954
22,95316.2820578484,1954
23,95167.4325090787,1954
24,95079.2615731079,1954
25,94963.7615714127,1954
26,94858.509060882,1954
27,94725.4998663575,1954
28,94589.6102459769,1954
29,94493.9524737308,1954
30,94393.2243401097,1954
31,94267.503443558,1954
32,94132.1617965881,1954
33,93974.7440910136,1954
34,93837.382655307,1954
35,93667.2359541802,1954
36,93464.2365150031,1954
37,93314.1408965363,1954
38,93084.2691947202,1954
39,92887.0815827414,1954
40,92630.4914518544,1954
41,92386.5230048996,1954
42,92094.5394385896,1954
43,91847.4600088654,1954
44,91568.8904549397,1954
45,91214.0420620458,1954
46,90940.5702110705,1954
47,90598.2618824251,1954
48,90265.9394496129,1954
49,89862.099719773,1954
50,89438.2635929605,1954
51,89019.1285179544,1954
52,88535.1294641409,1954
53,87917.9365398543,1954
54,87358.2655008436,1954
55,86804.2287935155,1954
56,86128.7459235497,1954
57,85458.2515204398,1954
58,84760.9713110289,1954
59,84034.2049080661,1954
60,83290.0717346284,1954
61,82457.9136280444,1954
62,81598.3706670871,1954
63,80732.4322252041,1954
64,79719.8154105865,1954
65,78720.0105641615,1954
66,77644.2567432823,1954
67,76509.423776876,1954
0,1e+05,1955
1,97185.6005622742,1955
2,97001.1343936576,1955
3,96902.1483435713,1955
4,96838.6612060321,1955
5,96765.0264774973,1955
6,96709.2051377453,1955
7,96650.9631029187,1955
8,96587.7443460468,1955
9,96544.7615322765,1955
10,96496.7445774333,1955
11,96443.6184847612,1955
12,96400.6386713379,1955
13,96377.8927770544,1955
14,96329.9098300293,1955
15,96302.1650986398,1955
16,96251.9774265406,1955
17,96169.3138018567,1955
18,96082.045624358,1955
19,95967.8670860037,1955
20,95871.1035078949,1955
21,95758.8841787872,1955
22,95669.2563201679,1955
23,95560.0976699936,1955
24,95433.7873352533,1955
25,95302.7356071992,1955
26,95154.4638782925,1955
27,95013.3136484135,1955
28,94899.1765813641,1955
29,94777.4941132307,1955
30,94641.0512528904,1955
31,94492.810795171,1955
32,94337.650585173,1955
33,94135.7391241478,1955
34,94000.1361640443,1955
35,93807.9736179625,1955
36,93670.2765358434,1955
37,93490.9925702429,1955
38,93311.9562731643,1955
39,93076.9880388556,1955
40,92832.4503586885,1955
41,92565.2891186793,1955
42,92308.0945320458,1955
43,92048.7871900083,1955
44,91789.6415465606,1955
45,91504.0361165214,1955
46,91211.3655582507,1955
47,90836.7810253275,1955
48,90510.6354690858,1955
49,90109.4679958943,1955
50,89717.6097580719,1955
51,89253.2381917295,1955
52,88837.5634494223,1955
53,88303.9647899169,1955
54,87766.3204726247,1955
55,87182.6997343489,1955
56,86601.1911330995,1955
57,85922.6614272359,1955
58,85227.3470821083,1955
59,84551.938237357,1955
60,83891.2855969608,1955
61,83105.7455054274,1955
62,82291.5202855716,1955
63,81343.2486383042,1955
64,80459.2830220793,1955
65,79423.0059882426,1955
66,78308.7191906081,1955
0,1e+05,1956
1,97080.3483496323,1956
2,96938.0369614638,1956
3,96854.1114093857,1956
4,96788.0240279709,1956
5,96726.9368375264,1956
6,96627.8208322134,1956
7,96587.1701481132,1956
8,96549.0905021025,1956
9,96516.0999827623,1956
10,96462.7319162156,1956
11,96414.4977587589,1956
12,96351.0580050424,1956
13,96330.754898338,1956
14,96292.7633633221,1956
15,96232.3941081647,1956
16,96169.6641710121,1956
17,96097.1277332516,1956
18,95980.0111269662,1956
19,95868.0670564741,1956
20,95748.2247477958,1956
21,95631.2218965983,1956
22,95514.3538170427,1956
23,95377.8151443942,1956
24,95266.2901287792,1956
25,95147.1990010807,1956
26,95038.0671626916,1956
27,94928.8289017029,1956
28,94822.0193034565,1956
29,94705.3015404675,1956
30,94584.5197300442,1956
31,94493.7647820397,1956
32,94361.2546655891,1956
33,94226.1313026574,1956
34,94103.3291478334,1956
35,93953.7294917351,1956
36,93821.55452124,1956
37,93638.2864473801,1956
38,93450.4352101568,1956
39,93262.7995531266,1956
40,93035.1011342144,1956
41,92805.4825285878,1956
42,92595.3349027575,1956
43,92370.7277487446,1956
44,92153.504049904,1956
45,91905.0648059453,1956
46,91574.9044975888,1956
47,91266.6815558639,1956
48,90955.6597748323,1956
49,90584.357590742,1956
50,90179.143953212,1956
51,89704.5061853166,1956
52,89217.8926758239,1956
53,88688.9040745454,1956
54,88171.7319085341,1956
55,87599.0608428187,1956
56,86983.1084887168,1956
57,86354.8251066407,1956
58,85745.7023548196,1956
59,85112.4218674093,1956
60,84417.5364432455,1956
61,83626.8645256795,1956
62,82798.2112354395,1956
63,81905.5577203498,1956
64,81031.5797187044,1956
65,80055.177731551,1956
0,1e+05,1957
1,97279.1318708069,1957
2,97121.9173963413,1957
3,97011.245461158,1957
4,96915.6982648263,1957
5,96866.7077088914,1957
6,96820.3367432993,1957
7,96753.4076242649,1957
8,96704.5264159583,1957
9,96673.6830223882,1957
10,96612.0422886323,1957
11,96578.6818568741,1957
12,96550.4337812344,1957
13,96517.083106992,1957
14,96496.6665058925,1957
15,96440.6503647835,1957
16,96364.3870181251,1957
17,96278.2936973016,1957
18,96217.6377404244,1957
19,96136.6292286241,1957
20,96015.475217481,1957
21,95881.9690283073,1957
22,95766.2080708431,1957
23,95665.7179305595,1957
24,95509.8073572866,1957
25,95361.4277535052,1957
26,95255.7482686934,1957
27,95150.121768293,1957
28,95027.1996368298,1957
29,94905.2338397557,1957
30,94803.6000357577,1957
31,94682.1534463381,1957
32,94540.7976650489,1957
33,94404.1699619939,1957
34,94257.6186213321,1957
35,94108.9295055078,1957
36,93958.1288418887,1957
37,93758.2631545111,1957
38,93528.9452182125,1957
39,93347.516007107,1957
40,93139.5112869753,1957
41,92865.8891267915,1957
42,92670.5907248432,1957
43,92453.535007684,1957
44,92212.2084222714,1957
45,91929.4799465969,1957
46,91632.162136309,1957
47,91332.45002496,1957
48,91017.900236486,1957
49,90676.3949520709,1957
50,90213.0899735425,1957
51,89759.8939916456,1957
52,89299.9754545853,1957
53,88811.0211060437,1957
54,88261.0997824389,1957
55,87757.1344582927,1957
56,87236.1569983877,1957
57,86669.3694735061,1957
58,86064.1278815447,1957
59,85371.8901199531,1957
60,84726.3616355204,1957
61,84005.5595109553,1957
62,83203.3674922146,1957
63,82408.0913940331,1957
64,81435.4943466919,1957
0,1e+05,1958
1,97494.7108424217,1958
2,97346.6586716902,1958
3,97245.6675633976,1958
4,97149.96165653,1958
5,97103.4703399524,1958
6,97054.4253291656,1958
7,96992.546200785,1958
8,96943.5502603797,1958
9,96889.4194304471,1958
10,96832.7079245707,1958
11,96783.7437006304,1958
12,96755.3951915045,1958
13,96721.89925114,1958
14,96667.8897872918,1958
15,96629.3423243317,1958
16,96542.3493534395,1958
17,96458.1700651519,1958
18,96332.9683556946,1958
19,96197.7124554954,1958
20,96062.8548488013,1958
21,95943.5252791597,1958
22,95834.5752602665,1958
23,95710.1379430763,1958
24,95611.0607383945,1958
25,95527.3047144474,1958
26,95438.5574773165,1958
27,95329.8065812372,1958
28,95232.1905914801,1958
29,95125.0714215606,1958
30,94943.3792375921,1958
31,94843.7385039681,1958
32,94733.9896609713,1958
33,94564.6372162928,1958
34,94427.7507640665,1958
35,94268.729069215,1958
36,94100.0132849807,1958
37,93946.3837999059,1958
38,93798.7845379146,1958
39,93617.4529169775,1958
40,93367.7982348234,1958
41,93194.096852549,1958
42,92993.4809008085,1958
43,92768.5223586912,1958
44,92529.0044938844,1958
45,92250.3039150597,1958
46,91917.9673488998,1958
47,91629.5438142105,1958
48,91336.2397346136,1958
49,90976.9764267843,1958
50,90559.8629448093,1958
51,90203.8538274082,1958
52,89762.3043792016,1958
53,89301.3983549927,1958
54,88833.0657737386,1958
55,88379.6129425014,1958
56,87843.846259344,1958
57,87240.279974678,1958
58,86695.8442230901,1958
59,86047.5147803091,1958
60,85336.1168895307,1958
61,84671.10633545,1958
62,83893.8959931725,1958
63,83071.1300492566,1958
0,1e+05,1959
1,97442.5463476937,1959
2,97273.9278957205,1959
3,97176.6993580043,1959
4,97084.8926996306,1959
5,97008.8817443899,1959
6,96940.7971246859,1959
7,96880.7230717401,1959
8,96836.3320233203,1959
9,96789.3314351653,1959
10,96752.7622415771,1959
11,96708.3999446025,1959
12,96661.4951935884,1959
13,96619.8331248334,1959
14,96575.607319183,1959
15,96528.8836308682,1959
16,96466.6846992916,1959
17,96399.2517804457,1959
18,96316.3861271968,1959
19,96154.0672496639,1959
20,96020.5450622502,1959
