"year","country","sex","edu","age","n","prev","source","alln"
"1990","FR","f","3","50-54",3894,0.0637482810555956,"IPUMS",61084
"1990","FR","f","3","60-64",2405,0.0375569991879568,"IPUMS",64036
"1990","FR","f","3","65-69",2167,0.0304842022339139,"IPUMS",71086
"1990","FR","m","1","25-29",27895,0.312248141846512,"IPUMS",89336
"1990","FR","m","1","30-34",32106,0.359650498487734,"IPUMS",89270
"1990","FR","m","1","35-39",75740,0.500555144337528,"IPUMS",151312
"1990","FR","m","1","40-44",38108,0.435032763305098,"IPUMS",87598
"1990","FR","m","1","45-49",29587,0.487397865050079,"IPUMS",60704
"1990","FR","m","1","50-54",35210,0.58056325023084,"IPUMS",60648
"1990","FR","m","1","60-64",41218,0.730880397198333,"IPUMS",56395
"1990","FR","m","1","65-69",44307,0.77241030647467,"IPUMS",57362
"1990","FR","m","2","25-29",45051,0.504287185457151,"IPUMS",89336
"1990","FR","m","2","30-34",41463,0.464467346252941,"IPUMS",89270
"1990","FR","m","2","35-39",55528,0.366976842550492,"IPUMS",151312
"1990","FR","m","2","40-44",34839,0.397714559693144,"IPUMS",87598
"1990","FR","m","2","45-49",22426,0.369431997891407,"IPUMS",60704
"1990","FR","m","2","50-54",19486,0.321296662709405,"IPUMS",60648
"1990","FR","m","2","60-64",11014,0.195301001861867,"IPUMS",56395
"1990","FR","m","2","65-69",9025,0.157334123635856,"IPUMS",57362
"1990","FR","m","3","25-29",16390,0.183464672696337,"IPUMS",89336
"1990","FR","m","3","30-34",15701,0.175882155259326,"IPUMS",89270
"1990","FR","m","3","35-39",20044,0.132468013111981,"IPUMS",151312
"1990","FR","m","3","40-44",14651,0.167252677001758,"IPUMS",87598
"1990","FR","m","3","45-49",8691,0.143170137058513,"IPUMS",60704
"1990","FR","m","3","50-54",5952,0.0981400870597546,"IPUMS",60648
"1990","FR","m","3","60-64",4163,0.0738186009397996,"IPUMS",56395
"1990","FR","m","3","65-69",4030,0.0702555698894739,"IPUMS",57362
"1991","AT","f","1","25-29",9214,0.269423082546273,"IPUMS",34199
"1991","AT","f","1","30-34",9352,0.308830328247804,"IPUMS",30282
"1991","AT","f","1","35-39",22529,0.494599341383096,"IPUMS",45550
"1991","AT","f","1","40-44",10388,0.396594509983583,"IPUMS",26193
"1991","AT","f","1","45-49",10179,0.421002564314666,"IPUMS",24178
"1991","AT","f","1","50-54",13153,0.543041162627472,"IPUMS",24221
"1991","AT","f","1","60-64",13967,0.649537273868762,"IPUMS",21503
"1991","AT","f","1","65-69",19528,0.684640465589174,"IPUMS",28523
"1991","AT","f","2","25-29",23300,0.681306470949443,"IPUMS",34199
"1991","AT","f","2","30-34",19111,0.631100984082954,"IPUMS",30282
"1991","AT","f","2","35-39",21426,0.470384193194292,"IPUMS",45550
"1991","AT","f","2","40-44",14812,0.565494597793304,"IPUMS",26193
"1991","AT","f","2","45-49",13273,0.548970138142113,"IPUMS",24178
"1991","AT","f","2","50-54",10569,0.436356880393047,"IPUMS",24221
"1991","AT","f","2","60-64",7218,0.335674091987165,"IPUMS",21503
"1991","AT","f","2","65-69",8512,0.298425831784875,"IPUMS",28523
"1991","AT","f","3","25-29",1685,0.0492704465042837,"IPUMS",34199
"1991","AT","f","3","30-34",1819,0.0600686876692425,"IPUMS",30282
"1991","AT","f","3","35-39",1595,0.0350164654226125,"IPUMS",45550
"1991","AT","f","3","40-44",993,0.037910892223113,"IPUMS",26193
"1991","AT","f","3","45-49",726,0.0300272975432211,"IPUMS",24178
"1991","AT","f","3","50-54",499,0.0206019569794806,"IPUMS",24221
"1991","AT","f","3","60-64",318,0.0147886341440729,"IPUMS",21503
"1991","AT","f","3","65-69",483,0.016933702625951,"IPUMS",28523
"1991","AT","m","1","25-29",6498,0.18056018672891,"IPUMS",35988
"1991","AT","m","1","30-34",6137,0.192957082219777,"IPUMS",31805
"1991","AT","m","1","35-39",13051,0.291070074490388,"IPUMS",44838
"1991","AT","m","1","40-44",6415,0.237021984112322,"IPUMS",27065
"1991","AT","m","1","45-49",5768,0.23969414893617,"IPUMS",24064
"1991","AT","m","1","50-54",7319,0.305187223751147,"IPUMS",23982
"1991","AT","m","1","60-64",6821,0.370183436448497,"IPUMS",18426
"1991","AT","m","1","65-69",7066,0.400725911642942,"IPUMS",17633
"1991","AT","m","2","25-29",27422,0.761976214293653,"IPUMS",35988
"1991","AT","m","2","30-34",22946,0.721458890111618,"IPUMS",31805
"1991","AT","m","2","35-39",28683,0.63970293054998,"IPUMS",44838
"1991","AT","m","2","40-44",18571,0.6861629410678,"IPUMS",27065
"1991","AT","m","2","45-49",16443,0.683302859042553,"IPUMS",24064
"1991","AT","m","2","50-54",15246,0.635726795096322,"IPUMS",23982
"1991","AT","m","2","60-64",10726,0.582112232714642,"IPUMS",18426
"1991","AT","m","2","65-69",9510,0.539329665967221,"IPUMS",17633
"1991","AT","m","3","25-29",2068,0.0574635989774369,"IPUMS",35988
"1991","AT","m","3","30-34",2722,0.0855840276686056,"IPUMS",31805
"1991","AT","m","3","35-39",3104,0.0692269949596325,"IPUMS",44838
"1991","AT","m","3","40-44",2079,0.0768150748198781,"IPUMS",27065
"1991","AT","m","3","45-49",1853,0.0770029920212766,"IPUMS",24064
"1991","AT","m","3","50-54",1417,0.0590859811525311,"IPUMS",23982
"1991","AT","m","3","60-64",879,0.047704330836861,"IPUMS",18426
"1991","AT","m","3","65-69",1057,0.0599444223898372,"IPUMS",17633
"1991","ES","f","1","25-29",40739,0.533149243574308,"IPUMS",76412
"1991","ES","f","1","30-34",45971,0.643310943184999,"IPUMS",71460
"1991","ES","f","1","35-39",100231,0.840779451733047,"IPUMS",119212
"1991","ES","f","1","40-44",50242,0.835987287642057,"IPUMS",60099
"1991","ES","f","1","45-49",48456,0.881258525052287,"IPUMS",54985
"1991","ES","f","1","50-54",45839,0.915425170747294,"IPUMS",50074
"1991","ES","f","1","60-64",51750,0.945619997807258,"IPUMS",54726
"1991","ES","f","1","65-69",54928,0.954738232635751,"IPUMS",57532
"1991","ES","f","2","25-29",22279,0.291564152227399,"IPUMS",76412
"1991","ES","f","2","30-34",14386,0.201315421214666,"IPUMS",71460
"1991","ES","f","2","35-39",10717,0.089898667919337,"IPUMS",119212
"1991","ES","f","2","40-44",5429,0.0903342817684154,"IPUMS",60099
"1991","ES","f","2","45-49",3745,0.0681094844048377,"IPUMS",54985
"1991","ES","f","2","50-54",2600,0.0519231537324759,"IPUMS",50074
"1991","ES","f","2","60-64",1854,0.0338778642692687,"IPUMS",54726
"1991","ES","f","2","65-69",1677,0.0291489953417229,"IPUMS",57532
"1991","ES","f","3","25-29",13394,0.175286604198293,"IPUMS",76412
"1991","ES","f","3","30-34",11103,0.155373635600336,"IPUMS",71460
"1991","ES","f","3","35-39",8264,0.069321880347616,"IPUMS",119212
"1991","ES","f","3","40-44",4428,0.0736784305895273,"IPUMS",60099
"1991","ES","f","3","45-49",2784,0.0506319905428753,"IPUMS",54985
"1991","ES","f","3","50-54",1635,0.0326516755202301,"IPUMS",50074
"1991","ES","f","3","60-64",1122,0.0205021379234733,"IPUMS",54726
"1991","ES","f","3","65-69",927,0.0161127720225266,"IPUMS",57532
"1991","ES","m","1","25-29",44736,0.568870803662258,"IPUMS",78640
"1991","ES","m","1","30-34",43629,0.611838783867168,"IPUMS",71308
"1991","ES","m","1","35-39",89142,0.765167381974249,"IPUMS",116500
"1991","ES","m","1","40-44",44177,0.738622303962548,"IPUMS",59810
"1991","ES","m","1","45-49",42718,0.789320029563932,"IPUMS",54120
"1991","ES","m","1","50-54",40542,0.841486954897362,"IPUMS",48179
"1991","ES","m","1","60-64",44056,0.889086212463674,"IPUMS",49552
"1991","ES","m","1","65-69",44119,0.902727477339226,"IPUMS",48873
"1991","ES","m","2","25-29",24672,0.313733468972533,"IPUMS",78640
"1991","ES","m","2","30-34",18503,0.259480002243788,"IPUMS",71308
"1991","ES","m","2","35-39",17210,0.147725321888412,"IPUMS",116500
"1991","ES","m","2","40-44",9899,0.165507440227387,"IPUMS",59810
"1991","ES","m","2","45-49",7224,0.133481152993348,"IPUMS",54120
"1991","ES","m","2","50-54",4759,0.0987774756636709,"IPUMS",48179
"1991","ES","m","2","60-64",3269,0.0659711010655473,"IPUMS",49552
"1991","ES","m","2","65-69",2737,0.0560022916538784,"IPUMS",48873
"1991","ES","m","3","25-29",9232,0.117395727365209,"IPUMS",78640
"1991","ES","m","3","30-34",9176,0.128681213889045,"IPUMS",71308
"1991","ES","m","3","35-39",10148,0.0871072961373391,"IPUMS",116500
"1991","ES","m","3","40-44",5734,0.0958702558100652,"IPUMS",59810
"1991","ES","m","3","45-49",4178,0.0771988174427199,"IPUMS",54120
"1991","ES","m","3","50-54",2878,0.0597355694389672,"IPUMS",48179
"1991","ES","m","3","60-64",2227,0.0449426864707782,"IPUMS",49552
"1991","ES","m","3","65-69",2017,0.0412702310068954,"IPUMS",48873
"1999","FR","f","1","25-29",20288,0.192206758689947,"IPUMS",105553
"1999","FR","f","1","30-34",26257,0.243906290640211,"IPUMS",107652
"1999","FR","f","1","35-39",74316,0.41689432910171,"IPUMS",178261
"1999","FR","f","1","40-44",41245,0.386522097687146,"IPUMS",106708
"1999","FR","f","1","45-49",47034,0.443821656050955,"IPUMS",105975
"1999","FR","f","1","50-54",47379,0.502188775239811,"IPUMS",94345
"1999","FR","f","1","60-64",48729,0.683378677811124,"IPUMS",71306
"1999","FR","f","1","65-69",68542,0.778072923761522,"IPUMS",88092
"1999","FR","f","2","25-29",44583,0.422375489090789,"IPUMS",105553
"1999","FR","f","2","30-34",50158,0.465927247055326,"IPUMS",107652
"1999","FR","f","2","35-39",69784,0.391470933070049,"IPUMS",178261
"1999","FR","f","2","40-44",42864,0.401694343441916,"IPUMS",106708
"1999","FR","f","2","45-49",39229,0.370172210426988,"IPUMS",105975
"1999","FR","f","2","50-54",32029,0.339488049181197,"IPUMS",94345
"1999","FR","f","2","60-64",17212,0.241382211875578,"IPUMS",71306
"1999","FR","f","2","65-69",15112,0.171547927167053,"IPUMS",88092
"1999","FR","f","3","25-29",40682,0.385417752219264,"IPUMS",105553
"1999","FR","f","3","30-34",31237,0.290166462304463,"IPUMS",107652
"1999","FR","f","3","35-39",34161,0.191634737828241,"IPUMS",178261
"1999","FR","f","3","40-44",22599,0.211783558870937,"IPUMS",106708
"1999","FR","f","3","45-49",19712,0.186006133522057,"IPUMS",105975
"1999","FR","f","3","50-54",14937,0.158323175578992,"IPUMS",94345
"1999","FR","f","3","60-64",5365,0.0752391103132976,"IPUMS",71306
"1999","FR","f","3","65-69",4438,0.0503791490714253,"IPUMS",88092
"1999","FR","m","1","25-29",21735,0.20460707158188,"IPUMS",106228
"1999","FR","m","1","30-34",25546,0.240125580433516,"IPUMS",106386
"1999","FR","m","1","35-39",60699,0.346922795546512,"IPUMS",174964
"1999","FR","m","1","40-44",33272,0.319015110838383,"IPUMS",104296
"1999","FR","m","1","45-49",37873,0.35982822342356,"IPUMS",105253
"1999","FR","m","1","50-54",37975,0.402806652806653,"IPUMS",94276
"1999","FR","m","1","60-64",36649,0.561816871828676,"IPUMS",65233
"1999","FR","m","1","65-69",48653,0.65983589882688,"IPUMS",73735
"1999","FR","m","2","25-29",50863,0.478809730014685,"IPUMS",106228
"1999","FR","m","2","30-34",54355,0.51092248980129,"IPUMS",106386
"1999","FR","m","2","35-39",80962,0.462735191239341,"IPUMS",174964
"1999","FR","m","2","40-44",50428,0.483508475876352,"IPUMS",104296
"1999","FR","m","2","45-49",47273,0.449136841705225,"IPUMS",105253
"1999","FR","m","2","50-54",38997,0.413647163647164,"IPUMS",94276
"1999","FR","m","2","60-64",21285,0.326291907470145,"IPUMS",65233
"1999","FR","m","2","65-69",18729,0.254004204244931,"IPUMS",73735
"1999","FR","m","3","25-29",33630,0.316583198403434,"IPUMS",106228
"1999","FR","m","3","30-34",26485,0.248951929765195,"IPUMS",106386
"1999","FR","m","3","35-39",33303,0.190342013214147,"IPUMS",174964
"1999","FR","m","3","40-44",20596,0.197476413285265,"IPUMS",104296
"1999","FR","m","3","45-49",20107,0.191034934871215,"IPUMS",105253
"1999","FR","m","3","50-54",17304,0.183546183546184,"IPUMS",94276
"1999","FR","m","3","60-64",7299,0.111891220701179,"IPUMS",65233
"1999","FR","m","3","65-69",6353,0.0861598969281888,"IPUMS",73735
"2000","CH","f","1","25-29",271,0.0237531773161539,"IPUMS",11409
"2000","CH","f","1","30-34",309,0.0221823402727925,"IPUMS",13930
"2000","CH","f","1","35-39",792,0.0315978456014363,"IPUMS",25065
"2000","CH","f","1","40-44",478,0.0364718449565085,"IPUMS",13106
"2000","CH","f","1","45-49",446,0.0371697641470123,"IPUMS",11999
"2000","CH","f","1","50-54",424,0.0362951549392227,"IPUMS",11682
"2000","CH","f","1","60-64",394,0.0472989195678271,"IPUMS",8330
"2000","CH","f","1","65-69",439,0.0514473221610219,"IPUMS",8533
"2000","CH","f","2","25-29",9988,0.875449206766588,"IPUMS",11409
"2000","CH","f","2","30-34",12173,0.873869346733668,"IPUMS",13930
"2000","CH","f","2","35-39",22394,0.89343706363455,"IPUMS",25065
"2000","CH","f","2","40-44",11492,0.87685029757363,"IPUMS",13106
"2000","CH","f","2","45-49",10591,0.882656888074006,"IPUMS",11999
"2000","CH","f","2","50-54",10523,0.900787536380757,"IPUMS",11682
"2000","CH","f","2","60-64",7617,0.914405762304922,"IPUMS",8330
"2000","CH","f","2","65-69",7884,0.923942341497715,"IPUMS",8533
"2000","CH","f","3","25-29",1150,0.100797615917258,"IPUMS",11409
"2000","CH","f","3","30-34",1448,0.103948312993539,"IPUMS",13930
"2000","CH","f","3","35-39",1879,0.0749650907640136,"IPUMS",25065
"2000","CH","f","3","40-44",1136,0.0866778574698611,"IPUMS",13106
"2000","CH","f","3","45-49",962,0.0801733477789816,"IPUMS",11999
"2000","CH","f","3","50-54",735,0.0629173086800205,"IPUMS",11682
"2000","CH","f","3","60-64",319,0.0382953181272509,"IPUMS",8330
"2000","CH","f","3","65-69",210,0.0246103363412633,"IPUMS",8533
"2000","CH","m","1","25-29",264,0.0231761917303134,"IPUMS",11391
"2000","CH","m","1","30-34",291,0.0211544053503926,"IPUMS",13756
"2000","CH","m","1","35-39",640,0.0254554132527245,"IPUMS",25142
"2000","CH","m","1","40-44",392,0.0291840381179273,"IPUMS",13432
"2000","CH","m","1","45-49",387,0.0322607535845282,"IPUMS",11996
"2000","CH","m","1","50-54",389,0.0328908429863871,"IPUMS",11827
"2000","CH","m","1","60-64",285,0.0359032501889645,"IPUMS",7938
"2000","CH","m","1","65-69",225,0.0294965915049816,"IPUMS",7628
"2000","CH","m","2","25-29",9823,0.862347467298745,"IPUMS",11391
"2000","CH","m","2","30-34",11494,0.83556266356499,"IPUMS",13756
"2000","CH","m","2","35-39",21080,0.838437674011614,"IPUMS",25142
"2000","CH","m","2","40-44",11131,0.82869267421084,"IPUMS",13432
"2000","CH","m","2","45-49",9943,0.828859619873291,"IPUMS",11996
"2000","CH","m","2","50-54",9850,0.83284011160903,"IPUMS",11827
"2000","CH","m","2","60-64",6798,0.856386999244142,"IPUMS",7938
"2000","CH","m","2","65-69",6728,0.882013633980073,"IPUMS",7628
"2000","CH","m","3","25-29",1304,0.114476340970942,"IPUMS",11391
"2000","CH","m","3","30-34",1971,0.143282931084618,"IPUMS",13756
"2000","CH","m","3","35-39",3422,0.136106912735661,"IPUMS",25142
"2000","CH","m","3","40-44",1909,0.142123287671233,"IPUMS",13432
"2000","CH","m","3","45-49",1666,0.138879626542181,"IPUMS",11996
"2000","CH","m","3","50-54",1588,0.134269045404583,"IPUMS",11827
"2000","CH","m","3","60-64",855,0.107709750566893,"IPUMS",7938
"2000","CH","m","3","65-69",675,0.0884897745149449,"IPUMS",7628
"2001","AT","f","1","25-29",5498,0.201332942727406,"IPUMS",27308
"2001","AT","f","1","30-34",7548,0.228540285221183,"IPUMS",33027
"2001","AT","f","1","35-39",18936,0.327754218952834,"IPUMS",57775
"2001","AT","f","1","40-44",9112,0.296055624147118,"IPUMS",30778
"2001","AT","f","1","45-49",9568,0.361711779827612,"IPUMS",26452
"2001","AT","f","1","50-54",10344,0.399613675874058,"IPUMS",25885
"2001","AT","f","1","60-64",13207,0.566216505894963,"IPUMS",23325
"2001","AT","f","1","65-69",14705,0.676527419948473,"IPUMS",21736
"2001","AT","f","2","25-29",19577,0.716896147649041,"IPUMS",27308
"2001","AT","f","2","30-34",22572,0.683440821146335,"IPUMS",33027
"2001","AT","f","2","35-39",35388,0.612514063176114,"IPUMS",57775
"2001","AT","f","2","40-44",19521,0.634251738254597,"IPUMS",30778
"2001","AT","f","2","45-49",15443,0.58381218811432,"IPUMS",26452
"2001","AT","f","2","50-54",14508,0.560479041916168,"IPUMS",25885
"2001","AT","f","2","60-64",9586,0.410975348338692,"IPUMS",23325
"2001","AT","f","2","65-69",6754,0.310728744939271,"IPUMS",21736
"2001","AT","f","3","25-29",2233,0.0817709096235535,"IPUMS",27308
"2001","AT","f","3","30-34",2907,0.0880188936324825,"IPUMS",33027
"2001","AT","f","3","35-39",3451,0.0597317178710515,"IPUMS",57775
"2001","AT","f","3","40-44",2145,0.0696926375982845,"IPUMS",30778
"2001","AT","f","3","45-49",1441,0.0544760320580674,"IPUMS",26452
"2001","AT","f","3","50-54",1033,0.039907282209774,"IPUMS",25885
"2001","AT","f","3","60-64",532,0.0228081457663451,"IPUMS",23325
"2001","AT","f","3","65-69",277,0.0127438351122562,"IPUMS",21736
"2001","AT","m","1","25-29",3962,0.146751611230462,"IPUMS",26998
"2001","AT","m","1","30-34",5187,0.153916913946588,"IPUMS",33700
"2001","AT","m","1","35-39",10904,0.187669959725999,"IPUMS",58102
"2001","AT","m","1","40-44",5214,0.166082690960056,"IPUMS",31394
"2001","AT","m","1","45-49",5399,0.204942301852414,"IPUMS",26344
"2001","AT","m","1","50-54",5660,0.221396440445922,"IPUMS",25565
"2001","AT","m","1","60-64",6674,0.308381850106275,"IPUMS",21642
"2001","AT","m","1","65-69",7048,0.383251767264818,"IPUMS",18390
"2001","AT","m","2","25-29",21011,0.77824283280243,"IPUMS",26998
"2001","AT","m","2","30-34",25144,0.746112759643917,"IPUMS",33700
"2001","AT","m","2","35-39",41901,0.721162782692506,"IPUMS",58102
"2001","AT","m","2","40-44",23183,0.73845320761929,"IPUMS",31394
"2001","AT","m","2","45-49",18608,0.706346796234437,"IPUMS",26344
"2001","AT","m","2","50-54",17872,0.699080774496382,"IPUMS",25565
"2001","AT","m","2","60-64",13539,0.625589132242861,"IPUMS",21642
"2001","AT","m","2","65-69",10367,0.563730288200109,"IPUMS",18390
"2001","AT","m","3","25-29",2025,0.0750055559671087,"IPUMS",26998
"2001","AT","m","3","30-34",3369,0.0999703264094955,"IPUMS",33700
"2001","AT","m","3","35-39",5297,0.0911672575814946,"IPUMS",58102
"2001","AT","m","3","40-44",2997,0.0954641014206536,"IPUMS",31394
"2001","AT","m","3","45-49",2337,0.0887109019131491,"IPUMS",26344
"2001","AT","m","3","50-54",2033,0.0795227850576961,"IPUMS",25565
"2001","AT","m","3","60-64",1429,0.0660290176508641,"IPUMS",21642
"2001","AT","m","3","65-69",975,0.0530179445350734,"IPUMS",18390
"2001","CA","f","1","25-29",3255,0.124712643678161,"IPUMS",26100
"2001","CA","f","1","30-34",4003,0.139050993469501,"IPUMS",28788
"2001","CA","f","1","35-39",13137,0.234016780376579,"IPUMS",56137
"2001","CA","f","1","40-44",6772,0.191873972913243,"IPUMS",35294
"2001","CA","f","1","45-49",6668,0.206855901969908,"IPUMS",32235
"2001","CA","f","1","50-54",7325,0.260564883323847,"IPUMS",28112
"2001","CA","f","1","60-64",8006,0.458533791523482,"IPUMS",17460
"2001","CA","f","1","65-69",10328,0.552092799486823,"IPUMS",18707
"2001","CA","f","2","25-29",13196,0.505593869731801,"IPUMS",26100
"2001","CA","f","2","30-34",14814,0.514589412255106,"IPUMS",28788
"2001","CA","f","2","35-39",28937,0.515471079680068,"IPUMS",56137
"2001","CA","f","2","40-44",19408,0.549895166317221,"IPUMS",35294
"2001","CA","f","2","45-49",17350,0.538234837909105,"IPUMS",32235
"2001","CA","f","2","50-54",13938,0.49580250426864,"IPUMS",28112
"2001","CA","f","2","60-64",6940,0.397479954180985,"IPUMS",17460
"2001","CA","f","2","65-69",6486,0.346715133372534,"IPUMS",18707
"2001","CA","f","3","25-29",9649,0.369693486590038,"IPUMS",26100
"2001","CA","f","3","30-34",9971,0.346359594275393,"IPUMS",28788
"2001","CA","f","3","35-39",14063,0.250512139943353,"IPUMS",56137
"2001","CA","f","3","40-44",9114,0.258230860769536,"IPUMS",35294
"2001","CA","f","3","45-49",8217,0.254909260120987,"IPUMS",32235
"2001","CA","f","3","50-54",6849,0.243632612407513,"IPUMS",28112
"2001","CA","f","3","60-64",2514,0.143986254295533,"IPUMS",17460
"2001","CA","f","3","65-69",1893,0.101192067140643,"IPUMS",18707
"2001","CA","m","1","25-29",4229,0.169662200112333,"IPUMS",24926
"2001","CA","m","1","30-34",4817,0.174446818527505,"IPUMS",27613
"2001","CA","m","1","35-39",13624,0.24962896458215,"IPUMS",54577
"2001","CA","m","1","40-44",7825,0.229829353540694,"IPUMS",34047
"2001","CA","m","1","45-49",6947,0.225164489676855,"IPUMS",30853
"2001","CA","m","1","50-54",6752,0.243736914302216,"IPUMS",27702
"2001","CA","m","1","60-64",6827,0.407801206618482,"IPUMS",16741
"2001","CA","m","1","65-69",8532,0.491078623230114,"IPUMS",17374
"2001","CA","m","2","25-29",13486,0.541041482789056,"IPUMS",24926
"2001","CA","m","2","30-34",14376,0.520624343606272,"IPUMS",27613
"2001","CA","m","2","35-39",26771,0.490517983766055,"IPUMS",54577
"2001","CA","m","2","40-44",17803,0.522894821863894,"IPUMS",34047
"2001","CA","m","2","45-49",15632,0.506660616471656,"IPUMS",30853
"2001","CA","m","2","50-54",13306,0.480326330228864,"IPUMS",27702
"2001","CA","m","2","60-64",6642,0.396750492802103,"IPUMS",16741
"2001","CA","m","2","65-69",6201,0.356912628064925,"IPUMS",17374
"2001","CA","m","3","25-29",7211,0.289296317098612,"IPUMS",24926
"2001","CA","m","3","30-34",8420,0.304928837866222,"IPUMS",27613
"2001","CA","m","3","35-39",14182,0.259853051651795,"IPUMS",54577
"2001","CA","m","3","40-44",8419,0.247275824595412,"IPUMS",34047
"2001","CA","m","3","45-49",8274,0.268174893851489,"IPUMS",30853
"2001","CA","m","3","50-54",7644,0.275936755468919,"IPUMS",27702
"2001","CA","m","3","60-64",3272,0.195448300579416,"IPUMS",16741
"2001","CA","m","3","65-69",2641,0.152008748704961,"IPUMS",17374
"2001","ES","f","1","25-29",30476,0.357456191794318,"IPUMS",85258
"2001","ES","f","1","30-34",36676,0.442754358008595,"IPUMS",82836
"2001","ES","f","1","35-39",89058,0.646575382247455,"IPUMS",137738
"2001","ES","f","1","40-44",45914,0.603996474472815,"IPUMS",76017
"2001","ES","f","1","45-49",45795,0.703045841137278,"IPUMS",65138
"2001","ES","f","1","50-54",48908,0.795730764850398,"IPUMS",61463
"2001","ES","f","1","60-64",42746,0.895091716224139,"IPUMS",47756
"2001","ES","f","1","65-69",60859,0.925274424544653,"IPUMS",65774
"2001","ES","f","2","25-29",40624,0.47648314527669,"IPUMS",85258
"2001","ES","f","2","30-34",34195,0.412803611956154,"IPUMS",82836
"2001","ES","f","2","35-39",37381,0.271392063192438,"IPUMS",137738
"2001","ES","f","2","40-44",23183,0.304971256429483,"IPUMS",76017
"2001","ES","f","2","45-49",15063,0.231247505296448,"IPUMS",65138
"2001","ES","f","2","50-54",10076,0.16393602655256,"IPUMS",61463
"2001","ES","f","2","60-64",4242,0.0888265348856688,"IPUMS",47756
"2001","ES","f","2","65-69",4315,0.0656034299267188,"IPUMS",65774
"2001","ES","f","3","25-29",14158,0.166060662928992,"IPUMS",85258
"2001","ES","f","3","30-34",11965,0.14444203003525,"IPUMS",82836
"2001","ES","f","3","35-39",11299,0.0820325545601069,"IPUMS",137738
"2001","ES","f","3","40-44",6920,0.0910322690977018,"IPUMS",76017
"2001","ES","f","3","45-49",4280,0.0657066535662747,"IPUMS",65138
"2001","ES","f","3","50-54",2479,0.0403332085970421,"IPUMS",61463
"2001","ES","f","3","60-64",768,0.0160817488901918,"IPUMS",47756
"2001","ES","f","3","65-69",600,0.00912214552862833,"IPUMS",65774
"2001","ES","m","1","25-29",41426,0.463207093578433,"IPUMS",89433
"2001","ES","m","1","30-34",43121,0.505148600681794,"IPUMS",85363
"2001","ES","m","1","35-39",85283,0.62631640791387,"IPUMS",136166
"2001","ES","m","1","40-44",43366,0.577882014311795,"IPUMS",75043
"2001","ES","m","1","45-49",41423,0.635195436492724,"IPUMS",65213
"2001","ES","m","1","50-54",41609,0.695895772009633,"IPUMS",59792
"2001","ES","m","1","60-64",35681,0.805985995030495,"IPUMS",44270
"2001","ES","m","1","65-69",49355,0.857170148838986,"IPUMS",57579
"2001","ES","m","2","25-29",37512,0.419442487672336,"IPUMS",89433
"2001","ES","m","2","30-34",32268,0.378009207736373,"IPUMS",85363
"2001","ES","m","2","35-39",38540,0.28303688145352,"IPUMS",136166
"2001","ES","m","2","40-44",23918,0.318723931612542,"IPUMS",75043
"2001","ES","m","2","45-49",17554,0.269179458083511,"IPUMS",65213
"2001","ES","m","2","50-54",13650,0.228291410222103,"IPUMS",59792
"2001","ES","m","2","60-64",6347,0.143370228145471,"IPUMS",44270
"2001","ES","m","2","65-69",5954,0.103405755570607,"IPUMS",57579
"2001","ES","m","3","25-29",10495,0.117350418749231,"IPUMS",89433
"2001","ES","m","3","30-34",9974,0.116842191581833,"IPUMS",85363
"2001","ES","m","3","35-39",12343,0.0906467106326102,"IPUMS",136166
"2001","ES","m","3","40-44",7759,0.103394054075663,"IPUMS",75043
"2001","ES","m","3","45-49",6236,0.0956251054237652,"IPUMS",65213
"2001","ES","m","3","50-54",4533,0.0758128177682633,"IPUMS",59792
"2001","ES","m","3","60-64",2242,0.0506437768240343,"IPUMS",44270
"2001","ES","m","3","65-69",2270,0.0394240955904062,"IPUMS",57579
"2002","PL","f","1","25-29",57185,0.410245925160698,"IPUMS",139392
"2002","PL","f","1","30-34",57996,0.491091992954884,"IPUMS",118096
"2002","PL","f","1","35-39",117292,0.55762785191665,"IPUMS",210341
"2002","PL","f","1","40-44",70839,0.497112300966309,"IPUMS",142501
"2002","PL","f","1","45-49",82844,0.533348784507623,"IPUMS",155328
"2002","PL","f","1","50-54",78717,0.559121225681348,"IPUMS",140787
"2002","PL","f","1","60-64",60140,0.681056350788186,"IPUMS",88304
"2002","PL","f","1","65-69",79275,0.741067923046722,"IPUMS",106974
"2002","PL","f","2","25-29",46665,0.334775309917355,"IPUMS",139392
"2002","PL","f","2","30-34",37426,0.316911665086032,"IPUMS",118096
"2002","PL","f","2","35-39",63587,0.302304353407087,"IPUMS",210341
"2002","PL","f","2","40-44",52054,0.36528866464095,"IPUMS",142501
"2002","PL","f","2","45-49",53489,0.344361608982283,"IPUMS",155328
"2002","PL","f","2","50-54",46146,0.327771740288521,"IPUMS",140787
"2002","PL","f","2","60-64",20403,0.231054085885124,"IPUMS",88304
"2002","PL","f","2","65-69",21306,0.199169891749397,"IPUMS",106974
"2002","PL","f","3","25-29",35542,0.254978764921947,"IPUMS",139392
"2002","PL","f","3","30-34",22674,0.191996341959084,"IPUMS",118096
"2002","PL","f","3","35-39",29462,0.140067794676264,"IPUMS",210341
"2002","PL","f","3","40-44",19608,0.137599034392741,"IPUMS",142501
"2002","PL","f","3","45-49",18995,0.122289606510095,"IPUMS",155328
"2002","PL","f","3","50-54",15924,0.113107034030131,"IPUMS",140787
"2002","PL","f","3","60-64",7761,0.0878895633266896,"IPUMS",88304
