"Country"	"Period"	"Sex"	"Education"	"AgeGrp"	"mx"	"ax"	"qx"	"px"	"lx"	"dx"	"Lx"	"Tx"	"ex"
"Sweden"	"1991-1995"	"Female"	"Low"	"70-74"	0.0205454429838397	2.5	0.0977085512474769	0.902291448752523	84134.3739526336	8220.64778902529	400120.250290605	1292498.63924743	15.3623136243349
"Sweden"	"1991-1995"	"Female"	"Low"	"75-79"	0.0371113003427143	2.5	0.169802520839051	0.830197479160949	75913.7261636083	12890.3420688661	347342.775645876	892378.388956824	11.7551651599025
"Sweden"	"1991-1995"	"Female"	"Low"	"80-84"	0.0692606223889392	2.5	0.295190429728977	0.704809570271023	63023.3840947421	18603.8998339013	268607.170888957	545035.613310948	8.64814895518152
"Sweden"	"1991-1995"	"Female"	"Low"	"85-89"	0.124295052667837	2.5	0.474141619438791	0.525858380561209	44419.4842608408	21061.126202071	169444.605799027	276428.442421991	6.22313489275884
"Sweden"	"1991-1995"	"Female"	"Low"	"90+"	0.218335393421065	4.58010945605816	1	0	23358.3580587699	23358.3580587699	106983.836622964	106983.836622964	4.58010945605816
"Sweden"	"1991-1995"	"Male"	"Middle"	"30-34"	0.000452409106143583	2.5	0.00225948999609423	0.997740510003906	1e+05	225.94899960942	499435.127500976	4780074.15607594	47.8007415607594
"Sweden"	"1991-1995"	"Male"	"Middle"	"35-39"	0.00123200200325529	2.5	0.0061410954116531	0.993858904588347	99774.0510003906	612.721966800556	497338.450084952	4280639.02857496	42.9033299305268
"Sweden"	"1991-1995"	"Male"	"Middle"	"40-44"	0.0017672958068986	2.5	0.00879760909035272	0.991202390909647	99161.32903359	872.382609717359	493625.688643657	3783300.57849001	38.1529837827048
"Sweden"	"1991-1995"	"Male"	"Middle"	"45-49"	0.00271686914191771	2.5	0.0134927009524415	0.986507299047558	98288.9464238727	1326.18336102787	488129.273716794	3289674.88984636	33.4694287561043
"Sweden"	"1991-1995"	"Male"	"Middle"	"50-54"	0.00421792552175795	2.5	0.0208695619637032	0.979130438036297	96962.7630628448	2023.57039191193	479754.889334444	2801545.61612956	28.8930051870922
"Sweden"	"1991-1995"	"Male"	"Middle"	"55-59"	0.00723459408507129	2.5	0.035530351252821	0.964469648747179	94939.1926709329	3373.22286325748	466262.906196521	2321790.72679512	24.4555558297471
"Sweden"	"1991-1995"	"Male"	"Middle"	"60-64"	0.0118618102235423	2.5	0.0576009230722517	0.942399076927748	91565.9698076754	5274.28438292803	444644.138081057	1855527.8205986	20.264382329985
"Sweden"	"1991-1995"	"Male"	"Middle"	"65-69"	0.0200178870271625	2.5	0.0953192120880698	0.90468078791193	86291.6854247474	8225.25546443849	410895.28846264	1410883.68251754	16.3501694928411
"Sweden"	"1991-1995"	"Male"	"Middle"	"70-74"	0.0331761462277081	2.5	0.153176237965183	0.846823762034817	78066.4299603089	11957.9220526925	360437.344669813	999988.394054901	12.8094546473218
"Sweden"	"1991-1995"	"Male"	"Middle"	"75-79"	0.0588158067480635	2.5	0.256380908778757	0.743619091221243	66108.5079076163	16948.9593353623	288170.141199676	639551.049385088	9.67426235483686
"Sweden"	"1991-1995"	"Male"	"Middle"	"80-84"	0.0986035115764698	2.5	0.395518720936032	0.604481279063968	49159.548572254	19443.5217730907	197188.938428543	351380.908185412	7.14776515225637
"Sweden"	"1991-1995"	"Male"	"Middle"	"85-89"	0.162649825021467	2.5	0.57815649374906	0.42184350625094	29716.0267991633	17180.5138623574	105628.849339923	154191.969756868	5.18884879189871
"Sweden"	"1991-1995"	"Male"	"Middle"	"90+"	0.258128242773131	3.87404334084783	1	0	12535.512936806	12535.512936806	48563.120416945	48563.120416945	3.87404334084783
"Sweden"	"1991-1995"	"Male"	"High"	"30-34"	0.000228836626707242	2.5	0.00114352893027884	0.998856471069721	1e+05	114.352893027884	499714.11776743	5011933.77698474	50.1193377698474
"Sweden"	"1991-1995"	"Male"	"High"	"35-39"	0.000648653101007986	2.5	0.00323801463445556	0.996761985365544	99885.6471069721	323.431187104434	498619.657567099	4512219.65921731	45.1738542013446
"Sweden"	"1991-1995"	"Male"	"High"	"40-44"	0.000975707615990662	2.5	0.00486666696988579	0.995133333030114	99562.2159198677	484.536147665858	496599.739230174	4013600.00165021	40.3124816434434
"Sweden"	"1991-1995"	"Male"	"High"	"45-49"	0.00170769429050135	2.5	0.00850217366892857	0.991497826331071	99077.6797722018	842.375640137761	493282.459760665	3517000.26242004	35.497402346384
"Sweden"	"1991-1995"	"Male"	"High"	"50-54"	0.00287233130412415	2.5	0.0142592632004597	0.98574073679954	98235.3041320641	1400.76305719629	487674.61301733	3023717.80265937	30.7803577275477
"Sweden"	"1991-1995"	"Male"	"High"	"55-59"	0.00487570937574934	2.5	0.0240849686105737	0.975915031389426	96834.5410748678	2332.25688220751	478342.06316882	2536043.18964204	26.1894481193575
"Sweden"	"1991-1995"	"Male"	"High"	"60-64"	0.00918270889912524	2.5	0.0448831717441366	0.955116828255863	94502.2841926603	4241.56225163238	461907.51533422	2057701.12647322	21.7740887858141
"Sweden"	"1991-1995"	"Male"	"High"	"65-69"	0.0150522417548084	2.5	0.0725317935456445	0.927468206454355	90260.7219410279	6546.77204910746	434936.679582371	1595793.611139	17.6798232589101
"Sweden"	"1991-1995"	"Male"	"High"	"70-74"	0.0277038901819218	2.5	0.129547057288341	0.870452942711659	83713.9498919204	10844.8958624819	391457.509803397	1160856.93155663	13.8669473015593
"Sweden"	"1991-1995"	"Male"	"High"	"75-79"	0.0491228772829221	2.5	0.218750278676975	0.781249721323025	72869.0540294385	15940.1258758673	324494.955457524	769399.421753236	10.5586580202126
"Sweden"	"1991-1995"	"Male"	"High"	"80-84"	0.0848769649772863	2.5	0.350096915745471	0.649903084254529	56928.9281535713	19930.6421632608	234818.035359704	444904.466295712	7.81508594533062
"Sweden"	"1991-1995"	"Male"	"High"	"85-89"	0.144063208118948	2.5	0.529582614553314	0.470417385446686	36998.2859903105	19593.6490287399	136007.307379703	210086.430936007	5.67827469064451
"Sweden"	"1991-1995"	"Male"	"High"	"90+"	0.234946583140148	4.25628662751606	1	0	17404.6369615706	17404.6369615706	74079.1235563046	74079.1235563046	4.25628662751606
"Sweden"	"1991-1995"	"Male"	"Low"	"30-34"	0.000800015943378231	2.5	0.00399209536703836	0.996007904632962	1e+05	399.209536703842	499001.97615824	4606716.58900387	46.0671658900387
"Sweden"	"1991-1995"	"Male"	"Low"	"35-39"	0.00172685765794012	2.5	0.00859717305438657	0.991402826945613	99600.7904632962	856.285231966642	495863.239236564	4107714.61284563	41.2417872763707
"Sweden"	"1991-1995"	"Male"	"Low"	"40-44"	0.00250075426318048	2.5	0.0124260848542178	0.987573915145782	98744.5052313295	1227.00760089226	490655.007154417	3611851.37360907	36.5777454162898
"Sweden"	"1991-1995"	"Male"	"Low"	"45-49"	0.00353199645398769	2.5	0.0175054096578457	0.982494590342154	97517.4976304373	1707.08374482879	483319.778790114	3121196.36645465	32.0065264418809
"Sweden"	"1991-1995"	"Male"	"Low"	"50-54"	0.00557875883833191	2.5	0.0275101134699989	0.972489886530001	95810.4138856085	2635.75535760065	472462.681034041	2637876.58766454	27.5322533395377
"Sweden"	"1991-1995"	"Male"	"Low"	"55-59"	0.00901267182047022	2.5	0.0440703794352181	0.955929620564782	93174.6585280078	4106.24255507618	455607.686252349	2165413.9066305	23.2403739475963
"Sweden"	"1991-1995"	"Male"	"Low"	"60-64"	0.0145512908699042	2.5	0.0702026079299832	0.929797392070017	89068.4159729316	6252.83508549238	429709.992150927	1709806.22037815	19.196549098816
"Sweden"	"1991-1995"	"Male"	"Low"	"65-69"	0.0236945827078111	2.5	0.111847465957106	0.888152534042894	82815.5808874393	9262.71286402583	390921.122277132	1280096.22822722	15.4571907183395
"Sweden"	"1991-1995"	"Male"	"Low"	"70-74"	0.0390252025248875	2.5	0.177781149239036	0.822218850760964	73552.8680234134	13076.3134070296	335073.556599493	889175.105950088	12.0889250119662
"Sweden"	"1991-1995"	"Male"	"Low"	"75-79"	0.065593336767989	2.5	0.281762351769544	0.718237648230456	60476.5546163838	17040.0162556316	259782.73244284	554101.549350595	9.162253915842
"Sweden"	"1991-1995"	"Male"	"Low"	"80-84"	0.107436776224233	2.5	0.423448915246764	0.576551084753236	43436.5383607522	18393.155050935	171199.804176424	294318.816907755	6.77583500009503
"Sweden"	"1991-1995"	"Male"	"Low"	"85-89"	0.174637252798724	2.5	0.607817373301739	0.392182626698261	25043.3833098173	15221.8034619617	87162.407894182	123119.012731331	4.91622921744234
"Sweden"	"1991-1995"	"Male"	"Low"	"90+"	0.273150924352795	3.66097973993464	1	0	9821.57984785553	9821.57984785553	35956.6048371494	35956.6048371494	3.66097973993464
"Sweden"	"1996-2000"	"Female"	"Middle"	"30-34"	0.000203783546702637	2.5	0.00101839890116309	0.998981601098837	1e+05	101.839890116302	499745.400274709	5348543.45564355	53.4854345564355
"Sweden"	"1996-2000"	"Female"	"Middle"	"35-39"	0.000582843281022424	2.5	0.00290997625484195	0.997090023745158	99898.1601098837	290.701273822167	498764.047364863	4848798.05536884	48.5374109997158
"Sweden"	"1996-2000"	"Female"	"Middle"	"40-44"	0.000963012324626212	2.5	0.00480349705596556	0.995196502944034	99607.4588360615	478.464135271235	496841.13384213	4350034.00800397	43.671769753342
"Sweden"	"1996-2000"	"Female"	"Middle"	"45-49"	0.00167058473197565	2.5	0.00831818308572626	0.991681816914274	99128.9947007903	824.573127025156	493583.540686389	3853192.87416184	38.8704927936803
"Sweden"	"1996-2000"	"Female"	"Middle"	"50-54"	0.00265063491467487	2.5	0.013165929393041	0.986834070606959	98304.4215737651	1294.26907346393	488286.435185166	3359609.33347546	34.1755668737086
"Sweden"	"1996-2000"	"Female"	"Middle"	"55-59"	0.00415580660161699	2.5	0.020565368769839	0.979434631230161	97010.1525003012	1995.04956058701	480063.138600039	2871322.89829029	29.5981691017481
"Sweden"	"1996-2000"	"Female"	"Middle"	"60-64"	0.00627139920890365	2.5	0.030872954488627	0.969127045511373	95015.1029397142	2933.39694879002	467742.022326596	2391259.75969025	25.1671543334271
"Sweden"	"1996-2000"	"Female"	"Middle"	"65-69"	0.00953541163653033	2.5	0.0465669701109665	0.953433029889034	92081.7059909242	4287.96605064617	449688.614828005	1923517.73736365	20.8892495709543
"Sweden"	"1996-2000"	"Female"	"Middle"	"70-74"	0.0157597094281076	2.5	0.0758116242181602	0.92418837578184	87793.739940278	6655.78602105923	422329.234648742	1473829.12253565	16.7874056115872
"Sweden"	"1996-2000"	"Female"	"Middle"	"75-79"	0.0286884878477359	2.5	0.133843052290808	0.866156947709192	81137.9539192188	10859.7514091791	378540.391073146	1051499.88788691	12.9594084777364
"Sweden"	"1996-2000"	"Female"	"Middle"	"80-84"	0.0569183521861334	2.5	0.249140144683647	0.750859855316353	70278.2025100397	17509.1215414579	307618.208696553	672959.496813761	9.5756503834546
"Sweden"	"1996-2000"	"Female"	"Middle"	"85-89"	0.107569703070389	2.5	0.423861796398322	0.576138203601678	52769.0809685817	22366.7974536315	207928.41120883	365341.288117208	6.92339683411824
"Sweden"	"1996-2000"	"Female"	"Middle"	"90+"	0.193137207781583	5.17766623783279	1	0	30402.2835149502	30402.2835149502	157412.876908378	157412.876908378	5.17766623783279
"Sweden"	"1996-2000"	"Female"	"High"	"30-34"	0.000122333802732665	2.5	0.000611482001367002	0.999388517998633	1e+05	61.1482001366967	499847.129499658	5562948.48027213	55.6294848027213
"Sweden"	"1996-2000"	"Female"	"High"	"35-39"	0.000340494904184218	2.5	0.00170102654374602	0.998298973456254	99938.8517998633	169.99863966307	499269.262400159	5063101.35077247	50.6619924042333
"Sweden"	"1996-2000"	"Female"	"High"	"40-44"	0.00064486305327632	2.5	0.00321912552858849	0.996780874471412	99768.8531602002	321.168462165995	498041.344645586	4563832.08837231	45.7440568254714
"Sweden"	"1996-2000"	"Female"	"High"	"45-49"	0.00106700099364468	2.5	0.00532081168982328	0.994679188310177	99447.6846980342	529.142403267149	495915.567482003	4065790.74372673	40.8837144481765
"Sweden"	"1996-2000"	"Female"	"High"	"50-54"	0.00191834521873306	2.5	0.00954594504855981	0.99045405495144	98918.5422947671	944.270969029501	492232.034051262	3569875.17624472	36.0890394604367
"Sweden"	"1996-2000"	"Female"	"High"	"55-59"	0.00309289780438664	2.5	0.0153458313020815	0.984654168697919	97974.2713257376	1503.49663970912	486112.615029415	3077643.14219346	31.4127688886926
"Sweden"	"1996-2000"	"Female"	"High"	"60-64"	0.00433092266969181	2.5	0.0214226635998843	0.978577336400116	96470.7746860285	2066.66095331902	477187.221046845	2591530.52716405	26.8633742768043
"Sweden"	"1996-2000"	"Female"	"High"	"65-69"	0.00741458201128887	2.5	0.0363982161594963	0.963601783840504	94404.1137327094	3436.14133798883	463430.215318575	2114343.3061172	22.3967285165521
"Sweden"	"1996-2000"	"Female"	"High"	"70-74"	0.0123752002958215	2.5	0.0600191296030607	0.939980870396939	90967.9723947206	5459.8185248864	441190.315661387	1650913.09079863	18.1482894181165
"Sweden"	"1996-2000"	"Female"	"High"	"75-79"	0.0197064323771215	2.5	0.0939057915577264	0.906094208442274	85508.1538698342	8029.71087378664	407466.492164704	1209722.77513724	14.147455188645
"Sweden"	"1996-2000"	"Female"	"High"	"80-84"	0.0489125713127335	2.5	0.217915801153444	0.782084198846556	77478.4429960476	16883.7769776052	345182.772536225	802256.282972533	10.3545741492696
"Sweden"	"1996-2000"	"Female"	"High"	"85-89"	0.0951926815809327	2.5	0.384467239204846	0.615532760795154	60594.6660184424	23296.6639546502	244731.670205587	457073.510436309	7.54313111152713
"Sweden"	"1996-2000"	"Female"	"High"	"90+"	0.175650743269747	5.6931156759428	1	0	37298.0020637922	37298.0020637922	212341.840230722	212341.840230722	5.6931156759428
"Sweden"	"1996-2000"	"Female"	"Low"	"30-34"	0.000467424283526215	2.5	0.00233439353706475	0.997665606462935	1e+05	233.439353706475	499416.401615734	5164817.9999053	51.648179999053
"Sweden"	"1996-2000"	"Female"	"Low"	"35-39"	0.00103958321804369	2.5	0.00518444194312096	0.994815558056879	99766.5606462935	517.233941535567	497539.718377629	4665401.59828956	46.7631796472367
"Sweden"	"1996-2000"	"Female"	"Low"	"40-44"	0.00157092663632347	2.5	0.00782390622489539	0.992176093775105	99249.326704758	776.51742502203	494305.339961235	4167861.87991194	41.9938554576827
"Sweden"	"1996-2000"	"Female"	"Low"	"45-49"	0.00233499058093511	2.5	0.0116071961703534	0.988392803829647	98472.8092797359	1142.9932147557	489506.56336179	3673556.5399507	37.3052883006016
"Sweden"	"1996-2000"	"Female"	"Low"	"50-54"	0.00344365792997896	2.5	0.0170713201820941	0.982928679817906	97329.8160649802	1661.5484533096	482495.209191627	3184049.97658891	32.7140243896397
"Sweden"	"1996-2000"	"Female"	"Low"	"55-59"	0.00516515204099558	2.5	0.0254965266137842	0.974503473386216	95668.2676116706	2439.2085312556	472243.316730214	2701554.76739728	28.2387758746006
"Sweden"	"1996-2000"	"Female"	"Low"	"60-64"	0.00778179076914486	2.5	0.0381664456103697	0.96183355438963	93229.059080415	3558.22181269858	457249.740870329	2229311.45066707	23.9121951101552
"Sweden"	"1996-2000"	"Female"	"Low"	"65-69"	0.0116309058452887	2.5	0.0565113342080305	0.943488665791969	89670.8372677164	5067.41865354986	435685.639704708	1772061.70979674	19.7618508290066
"Sweden"	"1996-2000"	"Female"	"Low"	"70-74"	0.0193340462622504	2.5	0.0922131004366812	0.907786899563319	84603.4186141666	7801.54353795471	403513.234225946	1336376.07009203	15.795769154277
"Sweden"	"1996-2000"	"Female"	"Low"	"75-79"	0.034436347719713	2.5	0.158533455593501	0.841466544406499	76801.8750762119	12175.6666518923	353570.208751329	932862.835866087	12.1463549547507
"Sweden"	"1996-2000"	"Female"	"Low"	"80-84"	0.0644550171148092	2.5	0.277551171759122	0.722448828240878	64626.2084243196	17937.0798745191	278288.3424353	579292.627114758	8.96374151042974
"Sweden"	"1996-2000"	"Female"	"Low"	"85-89"	0.118837893187555	2.5	0.458092574763408	0.541907425236592	46689.1285498005	21387.9431108379	179975.784971908	301004.284679458	6.44698871083864
"Sweden"	"1996-2000"	"Female"	"Low"	"90+"	0.209051467217223	4.78351103348589	1	0	25301.1854389626	25301.1854389626	121028.49970755	121028.49970755	4.78351103348589
"Sweden"	"1996-2000"	"Male"	"Middle"	"30-34"	0.000342589038799583	2.5	0.00171147935882675	0.998288520641173	1e+05	171.147935882676	499572.130160293	4885718.29679061	48.8571829679061
"Sweden"	"1996-2000"	"Male"	"Middle"	"35-39"	0.000983474959640937	2.5	0.00490531416408082	0.995094685835919	99828.8520641173	489.691882014042	497920.030615552	4386146.16663032	43.9366583501653
"Sweden"	"1996-2000"	"Male"	"Middle"	"40-44"	0.00145749778683218	2.5	0.00726103159047782	0.992738968409522	99339.1601821033	721.304780253791	494892.538959882	3888226.13601476	39.1409201455607
"Sweden"	"1996-2000"	"Male"	"Middle"	"45-49"	0.00228849740452474	2.5	0.0113773941799957	0.988622605820004	98617.8554018495	1122.01421409266	490284.241474016	3393333.59705488	34.4089169575598
"Sweden"	"1996-2000"	"Male"	"Middle"	"50-54"	0.00391283148684888	2.5	0.0193746332467097	0.98062536675329	97495.8411877568	1888.94616609224	482756.840523554	2903049.35558087	29.7761352711465
"Sweden"	"1996-2000"	"Male"	"Middle"	"55-59"	0.00614168075264632	2.5	0.0302440308084843	0.969755969191516	95606.8950216646	2891.53787853876	470805.630411976	2420292.51505731	25.3150414989303
"Sweden"	"1996-2000"	"Male"	"Middle"	"60-64"	0.0107911605891848	2.5	0.0525384264535166	0.947461573546483	92715.3571431258	4871.11897237564	451398.98828469	1949486.88464534	21.0265801126764
"Sweden"	"1996-2000"	"Male"	"Middle"	"65-69"	0.0174959898691431	2.5	0.0838139301631468	0.916186069836853	87844.2381707502	7362.57084327808	420814.763745556	1498087.89636065	17.0539118735219
"Sweden"	"1996-2000"	"Male"	"Middle"	"70-74"	0.0292654341556457	2.5	0.136351226197423	0.863648773802577	80481.6673274721	10973.7740265139	374973.901571076	1077273.13261509	13.3853232467435
"Sweden"	"1996-2000"	"Male"	"Middle"	"75-79"	0.0515582539721399	2.5	0.228357043719639	0.771642956280361	69507.8933009582	15872.6170293869	307857.923931324	702299.231044015	10.1038773827193
"Sweden"	"1996-2000"	"Male"	"Middle"	"80-84"	0.092640938327658	2.5	0.37609922814024	0.62390077185976	53635.2762715713	20172.1860068265	217745.91634079	394441.307112691	7.35413956134984
"Sweden"	"1996-2000"	"Male"	"Middle"	"85-89"	0.157489610894645	2.5	0.564995679980152	0.435004320019848	33463.0902647448	18906.5014383667	120049.197727807	176695.390771901	5.28030703004316
"Sweden"	"1996-2000"	"Male"	"Middle"	"90+"	0.256973823731582	3.89144693992075	1	0	14556.5888263781	14556.5888263781	56646.1930440937	56646.1930440937	3.89144693992075
"Sweden"	"1996-2000"	"Male"	"High"	"30-34"	0.000224810201223557	2.5	0.00112341961564316	0.998876580384357	1e+05	112.341961564307	499719.145096089	5120518.83377551	51.2051883377551
"Sweden"	"1996-2000"	"Male"	"High"	"35-39"	0.000460924259507449	2.5	0.00230196871447443	0.997698031285526	99887.6580384357	229.938263766599	498863.444532762	4620799.68867942	46.2599662402875
"Sweden"	"1996-2000"	"Male"	"High"	"40-44"	0.000733554800098238	2.5	0.00366106003009488	0.996338939969905	99657.7197746691	364.852894557436	497376.466636952	4121936.24414666	41.3609327352317
"Sweden"	"1996-2000"	"Male"	"High"	"45-49"	0.00135089096591667	2.5	0.00673172027930734	0.993268279720693	99292.8668801117	668.411805567419	494793.30488664	3624559.7775097	36.5037277238261
"Sweden"	"1996-2000"	"Male"	"High"	"50-54"	0.0025678361020248	2.5	0.0127572839742419	0.987242716025758	98624.4550745442	1258.18018019083	489976.824922244	3129766.47262306	31.7341826655211
"Sweden"	"1996-2000"	"Male"	"High"	"55-59"	0.00416765639508519	2.5	0.020623403823344	0.979376596176656	97366.2748943534	2008.02400592096	481811.314456965	2639789.64770082	27.1119507300151
"Sweden"	"1996-2000"	"Male"	"High"	"60-64"	0.00717694312587351	2.5	0.0352522079014422	0.964747792098558	95358.2508884324	3361.58888543691	468387.28222857	2157978.33324386	22.6302214348358
"Sweden"	"1996-2000"	"Male"	"High"	"65-69"	0.0136119753635151	2.5	0.0658200254069136	0.934179974593086	91996.6620029955	6055.22263038841	444845.253439007	1689591.05101529	18.3657864777775
"Sweden"	"1996-2000"	"Male"	"High"	"70-74"	0.0240163205946514	2.5	0.113280170730081	0.886719829269919	85941.4393726071	9735.46092491782	405368.544550741	1244745.79757628	14.4836508052834
"Sweden"	"1996-2000"	"Male"	"High"	"75-79"	0.0419905804914033	2.5	0.190006675910235	0.809993324089765	76205.9784476893	14479.6446493324	344830.780615115	839377.253025538	11.0145853399378
"Sweden"	"1996-2000"	"Male"	"High"	"80-84"	0.0799309475530224	2.5	0.333093533394996	0.666906466605004	61726.3337983569	20560.6426284137	257230.06242075	494546.472410422	8.01192039083304
"Sweden"	"1996-2000"	"Male"	"High"	"85-89"	0.139739699559986	2.5	0.517804043963808	0.482195956036192	41165.6911699432	21315.7613603618	152539.052448812	237316.409989672	5.76490769971443
"Sweden"	"1996-2000"	"Male"	"High"	"90+"	0.234141879215971	4.27091472635532	1	0	19849.9298095814	19849.9298095814	84777.3575408606	84777.3575408606	4.27091472635532
"Sweden"	"1996-2000"	"Male"	"Low"	"30-34"	0.000812702336015475	2.5	0.00405527235678353	0.995944727643217	1e+05	405.527235678353	498986.181910804	4694567.60361763	46.9456760361763
"Sweden"	"1996-2000"	"Male"	"Low"	"35-39"	0.00164732650739477	2.5	0.00820285060388389	0.991797149396116	99594.4727643216	816.958581058308	495929.967368962	4195581.42170683	42.126649253269
"Sweden"	"1996-2000"	"Male"	"Low"	"40-44"	0.00227998176014592	2.5	0.0113352981183405	0.988664701881659	98777.5141832633	1119.67257065591	491088.389489677	3699651.45433786	37.4543891383402
"Sweden"	"1996-2000"	"Male"	"Low"	"45-49"	0.00318390559085812	2.5	0.0157938129310602	0.98420618706894	97657.8416126074	1542.38968168062	484433.233858836	3208563.06484819	32.8551503070898
"Sweden"	"1996-2000"	"Male"	"Low"	"50-54"	0.00487498292116409	2.5	0.0240814232877082	0.975918576712292	96115.4519309268	2314.59688243803	474790.767448539	2724129.83098935	28.3422673073112
"Sweden"	"1996-2000"	"Male"	"Low"	"55-59"	0.00778706374767335	2.5	0.0381918135220285	0.961808186477972	93800.8550484888	3582.42476421871	460048.213331897	2249339.06354081	23.9799419992286
"Sweden"	"1996-2000"	"Male"	"Low"	"60-64"	0.0129701258477257	2.5	0.0628138697495429	0.937186130250457	90218.4302842701	5666.96872888436	436924.729599139	1789290.85020891	19.8328749965059
"Sweden"	"1996-2000"	"Male"	"Low"	"65-69"	0.0214619685722549	2.5	0.101845339189011	0.898154660810988	84551.4615553857	8611.17228103492	401229.377074341	1352366.12060978	15.9945918820564
"Sweden"	"1996-2000"	"Male"	"Low"	"70-74"	0.0354383847686799	2.5	0.162771064785692	0.837228935214308	75940.2892743508	12360.8817453195	348799.242008455	951136.743535434	12.5247974773871
"Sweden"	"1996-2000"	"Male"	"Low"	"75-79"	0.0602456589176301	2.5	0.261797836656672	0.738202163343328	63579.4075290313	16644.9513470133	276284.659277623	602337.501526979	9.47378286360946
"Sweden"	"1996-2000"	"Male"	"Low"	"80-84"	0.102042547360935	2.5	0.406509559388293	0.593490440611707	46934.456182018	19079.3051026812	186974.018153387	326052.842249356	6.94698242555278
"Sweden"	"1996-2000"	"Male"	"Low"	"85-89"	0.1697002645473	2.5	0.595752802334219	0.404247197665781	27855.1510793367	16594.7843149579	97788.7946092888	139078.824095969	4.99293016576526
"Sweden"	"1996-2000"	"Male"	"Low"	"90+"	0.272713943399128	3.66684588083734	1	0	11260.3667643788	11260.3667643788	41290.0294866802	41290.0294866802	3.66684588083734
"Sweden"	"2001-2005"	"Female"	"Middle"	"30-34"	0.00017483112369478	2.5	0.000873773711374364	0.999126226288626	1e+05	87.3773711374379	499781.556572156	5387569.810548	53.87569810548
"Sweden"	"2001-2005"	"Female"	"Middle"	"35-39"	0.000514120210459313	2.5	0.00256730129858671	0.997432698701413	99912.6226288626	256.505805820285	498921.848629762	4887788.25397584	48.9206280985348
"Sweden"	"2001-2005"	"Female"	"Middle"	"40-44"	0.000843529616985223	2.5	0.00420877252423774	0.995791227475762	99656.1168230423	419.429926357043	497232.009299319	4388866.40534608	44.0401105848757
"Sweden"	"2001-2005"	"Female"	"Middle"	"45-49"	0.00149289179927391	2.5	0.00743670351215225	0.992563296487848	99236.6868966852	737.993817978931	494338.449938479	3891634.39604676	39.2156824028025
"Sweden"	"2001-2005"	"Female"	"Middle"	"50-54"	0.00232911134412654	2.5	0.0115781397788755	0.988421860221124	98498.6930787063	1140.43163650183	489642.386302277	3397295.94610828	34.490771805405
"Sweden"	"2001-2005"	"Female"	"Middle"	"55-59"	0.00408179587986833	2.5	0.0202028199314469	0.979797180068553	97358.2614422045	1966.91142475557	481874.028649133	2907653.559806	29.8655041363089
"Sweden"	"2001-2005"	"Female"	"Middle"	"60-64"	0.00613385397317229	2.5	0.0302060707974247	0.969793929202575	95391.3500174489	2881.39787208899	469753.255407022	2425779.53115687	25.4297641317913
"Sweden"	"2001-2005"	"Female"	"Middle"	"65-69"	0.00969609617479179	2.5	0.0473331147907988	0.952666885209201	92509.9521453599	4378.78418418764	451602.80026633	1956026.27574985	21.1439551138927
"Sweden"	"2001-2005"	"Female"	"Middle"	"70-74"	0.0154894402337625	2.5	0.0745599706459343	0.925440029354066	88131.1679611723	6571.05729617691	424228.196565419	1504423.47548352	17.0702772956137
"Sweden"	"2001-2005"	"Female"	"Middle"	"75-79"	0.0271409717960135	2.5	0.127082034214105	0.872917965785895	81560.1106649954	10364.8247740351	381888.491389889	1080195.2789181	13.2441615160989
"Sweden"	"2001-2005"	"Female"	"Middle"	"80-84"	0.0524645339531212	2.5	0.231905619186307	0.768094380813693	71195.2858909603	16510.5868576893	314699.962310578	698306.787528209	9.80832900366053
"Sweden"	"2001-2005"	"Female"	"Middle"	"85-89"	0.105069041514865	2.5	0.416058134150251	0.583941865849749	54684.699033271	22752.0138463508	216543.460550478	383606.825217631	7.01488409004938
"Sweden"	"2001-2005"	"Female"	"Middle"	"90+"	0.191141159227464	5.23173556151749	1	0	31932.6851869202	31932.6851869202	167063.364667153	167063.364667153	5.23173556151749
"Sweden"	"2001-2005"	"Female"	"High"	"30-34"	0.000111680148055968	2.5	0.000558244878103243	0.999441755121897	1e+05	55.8244878103287	499860.438780474	5642198.27036468	56.4219827036468
"Sweden"	"2001-2005"	"Female"	"High"	"35-39"	0.000345737728418798	2.5	0.00172719575025592	0.998272804249744	99944.1755121897	172.62315520749	499289.31967293	5142337.8315842	51.4521011877978
"Sweden"	"2001-2005"	"Female"	"High"	"40-44"	0.000524312783678765	2.5	0.0026181321180467	0.997381867881953	99771.5523569822	261.215105693205	498204.724020678	4643048.51191127	46.5367973357623
"Sweden"	"2001-2005"	"Female"	"High"	"45-49"	0.0009878658224252	2.5	0.00492716067803742	0.995072839321963	99510.337251289	490.303420762793	496325.927704538	4144843.7878906	41.6523941369408
"Sweden"	"2001-2005"	"Female"	"High"	"50-54"	0.00172028100103348	2.5	0.00856457133180713	0.991435428668193	99020.0338305262	848.064143019481	492980.008795082	3648517.86018606	36.846259479476
"Sweden"	"2001-2005"	"Female"	"High"	"55-59"	0.00280842281137129	2.5	0.0139442109565143	0.986055789043486	98171.9696875067	1368.93065533914	487437.521799186	3155537.85139098	32.1429615952032
"Sweden"	"2001-2005"	"Female"	"High"	"60-64"	0.00446483890954151	2.5	0.0220777604381086	0.977922239561891	96803.0390321676	2137.19430543306	478672.209397255	2668100.32959179	27.5621546210464
