"x","mx","lx","year"
83,0.120936314609134,31144.2595306103,2002
84,0.131152528061985,27596.6290366392,2002
85,0.141387037535279,24204.5613478107,2002
86,0.160704995755956,21013.2683272461,2002
87,0.168290955277106,17893.7066558911,2002
88,0.198117026866392,15122.113039547,2002
89,0.209153156676315,12404.273935135,2002
90,0.238355959558646,10063.2274040896,2002
91,0.249141588725621,7929.0400010199,2002
92,0.297966262021126,6180.44564958427,2002
93,0.293222436533509,4587.90787005244,2002
94,0.340742376678077,3421.91960594189,2002
95,0.331217862602492,2433.81334529122,2002
96,0.44289897510981,1747.59654765902,2002
97,0.396716072510882,1122.25770856868,2002
98,0.474867843383209,754.746305803798,2002
99,0.496913115494654,469.42748285034,2002
100,0.430338891877353,285.602423222278,2002
101,0.410888546481767,185.724022752176,2002
102,0.64,123.146324295283,2002
103,0.418994413407821,64.9341238496509,2002
104,1.05633802816901,42.7076842617038,2002
105,0.854700854700855,14.850608415725,2002
106,1.20481927710843,6.3176037353657,2002
107,1.20481927710843,1.89367749553417,2002
108,1.20481927710843,0.56762256819278,2002
109,1.20481927710843,0.170142688330825,2002
0,0.0049956764690922,1e+05,2003
1,0.000420316792766708,99501.678116919,2003
2,0.000437310389503618,99459.8646787586,2003
3,0.000116527503695378,99416.3793555808,2003
4,0.000260952616223946,99404.7952880124,2003
5,8.65564802672864e-05,99378.8587308702,2003
6,0.000168174538262791,99370.2572189092,2003
7,0.000111254691471271,99353.5470769339,2003
8,2.69524416082091e-05,99342.494143564,2003
9,0.000139280499225879,99339.816656874,2003
10,0.000194346515394743,99325.9815211217,2003
11,0.000170577729712764,99306.6797384027,2003
12,0.000145432968490493,99289.7416750969,2003
13,5.94112464301267e-05,99275.3027231997,2003
14,0.000275905198973633,99269.4048289276,2003
15,0.000160043634296455,99242.0196620649,2003
16,0.000294704648638383,99226.1378794863,2003
17,0.000600317768205303,99196.8997838997,2003
18,0.000725049743591337,99137.3679931923,2003
19,0.000815866112823642,99065.5145217668,2003
20,0.000599394822780106,98984.7232874157,2003
21,0.000443873706321547,98925.410134517,2003
22,0.000764755288282818,98881.509489963,2003
23,0.000719818255279476,98805.918240755,2003
24,0.000993734952820175,98734.8215285012,2003
25,0.000767938905143596,98636.7540199136,2003
26,0.00063998808458548,98561.0360961155,2003
27,0.000863062463876116,98497.9783876529,2003
28,0.000600121224487346,98413.0051536177,2003
29,0.000841925800026836,98353.9631384147,2003
30,0.000872633270991386,98271.1912480979,2003
31,0.000917724509519655,98185.4739423607,2003
32,0.000745028029752823,98095.4080605998,2003
33,0.00118722764668,98022.3514499952,2003
34,0.000949165760256121,97906.0456587478,2003
35,0.00133671091827908,97813.1606810801,2003
36,0.00151790491620384,97682.5001084087,2003
37,0.00119245441346149,97534.339836317,2003
38,0.00125051185723975,97418.1038991167,2003
39,0.00166902957984035,97296.357543577,2003
40,0.00189365753397719,97134.1024867363,2003
41,0.00215110782052757,96950.3378103522,2003
42,0.00212075529550042,96742.011327181,2003
43,0.00242841337653646,96537.0625942317,2003
44,0.00321334115511913,96302.915118595,2003
45,0.00350488785819224,95993.9576567966,2003
46,0.00349519252155898,95658.0985182682,2003
47,0.00369201380228815,95324.3386649501,2003
48,0.00444417947981421,94973.0487735039,2003
49,0.00496198357201747,94551.9080047436,2003
50,0.00534006793213691,94083.905062213,2003
51,0.00566846093467057,93582.8296968403,2003
52,0.00597841460194553,93053.8597217478,2003
53,0.00635513363312033,92499.2047985786,2003
54,0.00666691398766944,91913.2239566063,2003
55,0.0069737661223638,91302.4845339222,2003
56,0.00766651896161581,90667.9773841432,2003
57,0.00935320550619142,89975.5273485691,2003
58,0.0110463923141432,89137.891149037,2003
59,0.0106567800894186,88158.6574903112,2003
60,0.0115264049737032,87224.1582847253,2003
61,0.012742212591861,86224.5493288128,2003
62,0.0148672345184147,85132.8280343516,2003
63,0.0167751931554249,83876.5005135994,2003
64,0.0173363175640219,82481.1920216712,2003
65,0.0186470310342175,81063.5953413038,2003
66,0.0195587811683453,79566.0061531272,2003
67,0.0232416349294244,78024.9121385899,2003
68,0.0273154059834917,76232.3967972436,2003
69,0.0287866381685659,74178.2604337059,2003
70,0.0311925155054576,72073.3595543948,2003
71,0.0339536344258784,69859.911146741,2003
72,0.0388795858300962,67527.7303203501,2003
73,0.0454773307886965,64952.6632727983,2003
74,0.0466496378028452,62064.9499439318,2003
75,0.0522269958454606,59236.1370414053,2003
76,0.0581419838293471,56221.8112874975,2003
77,0.0647707175018219,53046.1770321863,2003
78,0.0741358252069561,49719.2449993384,2003
79,0.0784899513429893,46166.584458286,2003
80,0.0860296514903954,42681.5313216035,2003
81,0.0928700450524911,39163.1656568987,2003
82,0.107397320568898,35689.8597700829,2003
83,0.125966423816944,32055.5164222868,2003
84,0.121539270051267,28261.5680988513,2003
85,0.145161834149943,25027.2090228732,2003
86,0.158638107604964,21645.590459928,2003
87,0.167296303099201,18470.2928992446,2003
88,0.183649080875892,15624.9242731709,2003
89,0.231065649414234,13003.4963099076,2003
90,0.239818686531501,10320.7106467681,2003
91,0.263996000741436,8120.03067821733,2003
92,0.272560469595803,6235.99364137272,2003
93,0.303916207462247,4748.25632858855,2003
94,0.346601926923488,3503.84611259928,2003
95,0.337792492505928,2477.52314076834,2003
96,0.365111561866126,1767.32452469097,2003
97,0.439439714364186,1226.73390169739,2003
98,0.3447695930037,790.504095706072,2003
99,0.370027752081406,559.980098548394,2003
100,0.389194139194139,386.786744254903,2003
101,0.537393640841917,262.087745325639,2003
102,0.84985835694051,153.129767065969,2003
103,0.946372239747634,65.4592201574252,2003
104,1.08991825613079,25.4077721146608,2003
105,1.08991825613079,8.54321037982054,2003
106,1.08991825613079,2.87260304699281,2003
107,1.08991825613079,0.965895477077751,2003
108,1.08991825613079,0.32477653799606,2003
109,1.08991825613079,0.109204155248586,2003
0,0.00459200900393922,1e+05,2004
1,0.000302375339718694,99541.8518149648,2004
2,0.000150122244543732,99511.7573638453,2004
3,0.000204005799593446,99496.8195567479,2004
4,0.000145730192789387,99476.523698824,2004
5,8.69727314395118e-05,99462.0280221019,2004
6,2.88348389444488e-05,99453.3779140175,2004
